177.4273114,14.33578125
177.64707636682343,36210.13546875
177.86683048994738,1191.9178125
178.08657376735235,1275.88453125
178.30630619701887,1288.17234375
178.52602777692752,1290.2203125
178.74573850505874,1245.165
178.96543837939308,1261.54875
179.18512739791106,1239.02109375
179.4048055585932,1208.3015625
179.62447285942002,1292.26828125
179.84412929837202,1222.63734375
180.06377487342976,1255.40484375
180.28340958257377,1288.17234375
180.5030334237845,1320.93984375
180.72264639504252,1279.98046875
180.94224849432834,1259.50078125
181.16183971962246,1220.589375
181.38142006890547,1261.54875
181.6009895401578,1239.02109375
181.82054813136,1306.6040625
182.04009584049263,1196.01375
182.25963266553617,1304.55609375
182.47915860447117,1277.9325
182.6986736552781,1279.98046875
182.9181778159375,1218.54140625
183.1376710844299,1241.0690625
183.35715345873587,1234.92515625
183.57662493683583,1198.06171875
183.79608551671038,1310.7
184.01553519633998,1220.589375
184.23497397370522,1347.5634375
184.45440184678657,1261.54875
184.67381881356454,1259.50078125
184.89322487201966,1318.891875
185.11262002013248,1304.55609375
185.3320042558835,1230.82921875
185.55137757725328,1302.508125
185.77073998222224,1275.88453125
185.99009146877097,1333.22765625
186.20943203488002,1304.55609375
186.4287616785298,1292.26828125
186.64808039770097,1253.356875
186.86738819037396,1294.31625
187.08668505452928,1249.2609375
187.3059709881475,1282.0284375
187.52524598920914,1273.8365625
187.74451005569466,1273.8365625
187.96376318558464,1255.40484375
188.1830053768596,1339.3715625
188.4022366275,1306.6040625
188.62145693548644,1232.8771875
188.8406662987994,1296.36421875
189.05986471541934,1355.7553125
189.27905218332688,1314.7959375
189.49822870050252,1353.70734375
189.71739426492672,1282.0284375
189.93654887458007,1320.93984375
190.15569252744305,1273.8365625
190.3748252214962,1300.46015625
190.59394695472002,1286.124375
190.81305772509504,1279.98046875
191.03215753060178,1218.54140625
191.25124636922075,1284.07640625
191.4703242389325,1265.6446875
191.6893911377175,1232.8771875
191.90844706355634,1296.36421875
192.12749201442946,1265.6446875
192.34652598831747,1247.21296875
192.5655489832008,1275.88453125
192.78456099706003,1241.0690625
193.00356202787566,1261.54875
193.22255207362818,1222.63734375
193.44153113229814,1249.2609375
193.66049920186606,1208.3015625
193.87945628031252,1247.21296875
194.09840236561791,1288.17234375
194.31733745576287,1255.40484375
194.53626154872785,1265.6446875
194.7551746424934,1331.1796875
194.97407673504,1259.50078125
195.19296782434824,1279.98046875
195.41184790839856,1271.78859375
195.63071698517155,1269.740625
195.84957505264768,1232.8771875
196.0684221088075,1279.98046875
196.28725815163153,1263.59671875
196.50608317910027,1206.25359375
196.72489718919425,1216.4934375
196.943700179894,1284.07640625
197.16249214918,1292.26828125
197.38127309503284,1247.21296875
197.60004301543296,1339.3715625
197.81880190836094,1255.40484375
198.03754977179727,1255.40484375
198.25628660372251,1279.98046875
198.4750124021171,1322.9878125
198.69372716496167,1234.92515625
198.91243089023664,1208.3015625
199.1311235759226,1271.78859375
199.34980522,1214.44546875
199.5684758204494,1275.88453125
199.78713537525138,1284.07640625
200.00578388238634,1316.84390625
200.2244213398349,1349.61140625
200.44304774557753,1298.4121875
200.66166309759475,1257.4528125
200.8802673938671,1265.6446875
201.09886063237505,1296.36421875
201.3174428110992,1263.59671875
201.53601392802,1234.92515625
201.75457398111803,1228.78125
201.9731229683738,1236.973125
202.19166088776777,1259.50078125
202.4101877372805,1261.54875
202.62870351489252,1277.9325
202.84720821858434,1273.8365625
203.06570184633648,1273.8365625
203.28418439612946,1226.73328125
203.50265586594378,1257.4528125
203.72111625376002,1249.2609375
203.9395655575586,1267.69265625
204.1580037753202,1277.9325
204.37643090502513,1222.63734375
204.5948469446541,1247.21296875
204.81325189218748,1292.26828125
205.0316457456059,1261.54875
205.25002850288985,1294.31625
205.46840016201986,1290.2203125
205.6867607209764,1216.4934375
205.90511017774,1218.54140625
206.12344853029123,1322.9878125
206.34177577661058,1189.86984375
206.56009191467854,1239.02109375
206.7783969424757,1245.165
206.99669085798251,1271.78859375
207.21497365917952,1279.98046875
207.43324534404726,1232.8771875
207.65150591056624,1263.59671875
207.86975535671698,1261.54875
208.08799368048,1327.08375
208.30622087983582,1243.11703125
208.52443695276497,1279.98046875
208.74264189724795,1279.98046875
208.96083571126528,1239.02109375
209.17901839279753,1241.0690625
209.39718993982513,1312.74796875
209.61535035032867,1292.26828125
209.83349962228863,1269.740625
210.05163775368558,1257.4528125
210.2697647425,1269.740625
210.48788058671244,1302.508125
210.70598528430338,1302.508125
210.92407883325333,1269.740625
211.1421612315429,1304.55609375
211.36023247715252,1286.124375
211.57829256806275,1236.973125
211.79634150225408,1314.7959375
212.01437927770706,1261.54875
212.23240589240217,1234.92515625
212.45042134432,1312.74796875
212.66842563144104,1279.98046875
212.88641875174577,1255.40484375
213.10440070321474,1318.891875
213.3223714838285,1236.973125
213.54033109156754,1288.17234375
213.7582795244123,1269.740625
213.97621678034346,1296.36421875
214.19414285734143,1320.93984375
214.4120577533868,1220.589375
214.62996146646,1308.65203125
214.84785399454165,1239.02109375
215.06573533561215,1243.11703125
215.28360548765215,1279.98046875
215.50146444864208,1298.4121875
215.7193122165625,1327.08375
215.93714878939394,1365.99515625
216.15497416511687,1271.78859375
216.37278834171184,1308.65203125
216.59059131715938,1320.93984375
216.80838308944,1339.3715625
217.0261636565342,1271.78859375
217.24393301642257,1298.4121875
